Ticket_ID,Customer_ID,Created_Date,Closed_Date,Channel,Severity,Status,Category,Root_Cause,Ticket_Text
T00286,C0133,2022-09-16,2022-09-26,Email,P1,Closed,Performance,Config,Issue with compute workload
T00287,C0134,2023-06-02,2023-06-10,Email,P2,Closed,Integration,Config,Integration timeout
T00288,C0135,2023-02-17,2023-02-20,Email,P3,Closed,Performance,Config,Unexpected billing spike
T00289,C0135,2022-02-19,2022-02-27,Portal,P3,Closed,Billing,Bug,Issue with compute workload
T00290,C0136,2021-12-21,2021-12-26,Chat,P3,Closed,Performance,Config,Issue with compute workload
T00291,C0136,2023-03-16,2023-03-25,Chat,P1,Closed,Integration,Bug,Integration timeout
T00292,C0136,2022-05-04,2022-05-16,Email,P3,Closed,Performance,Product,Issue with compute workload
T00293,C0136,2021-08-27,2021-08-31,Portal,P1,Closed,Performance,Bug,Issue with compute workload
T00294,C0137,2022-07-24,2022-08-06,Portal,P1,Closed,Integration,Product,Unexpected billing spike
T00295,C0137,2023-01-22,2023-01-25,Email,P2,Closed,Integration,Config,Integration timeout
T00296,C0137,2022-01-22,2022-01-28,Chat,P2,Closed,Integration,Config,Integration timeout
T00297,C0137,2021-10-08,2021-10-14,Portal,P2,Closed,Integration,Product,Unexpected billing spike
T00298,C0139,2022-04-03,2022-04-12,Chat,P2,Closed,Performance,Product,Integration timeout
T00299,C0140,2023-01-13,2023-01-16,Email,P1,Closed,Performance,Bug,Issue with compute workload
T00300,C0141,2022-03-02,2022-03-08,Email,P1,Closed,Integration,Bug,Integration timeout
T00301,C0142,2023-03-05,2023-03-09,Chat,P2,Closed,Billing,Bug,Unexpected billing spike
T00302,C0142,2022-07-09,2022-07-18,Portal,P1,Closed,Performance,Product,Integration timeout
T00303,C0144,2022-01-27,2022-02-03,Portal,P3,Closed,Integration,Config,Issue with compute workload
T00304,C0144,2023-04-07,2023-04-17,Portal,P2,Closed,Billing,Product,Integration timeout
T00305,C0144,2022-06-30,2022-07-10,Portal,P1,Closed,Integration,Product,Integration timeout
T00306,C0145,2022-04-08,2022-04-14,Portal,P1,Closed,Performance,Product,Integration timeout
T00307,C0145,2023-07-18,2023-07-31,Portal,P2,Closed,Billing,Product,Integration timeout
T00308,C0146,2022-07-20,2022-07-25,Email,P1,Closed,Billing,Config,Issue with compute workload
T00309,C0146,2022-06-15,2022-06-29,Portal,P1,Closed,Performance,Product,Integration timeout
T00310,C0146,2021-10-28,2021-11-11,Email,P1,Closed,Billing,Bug,Issue with compute workload
T00311,C0147,2023-02-15,2023-02-21,Portal,P3,Closed,Performance,Config,Issue with compute workload
T00312,C0148,2022-04-06,2022-04-19,Chat,P1,Closed,Performance,Bug,Unexpected billing spike
T00313,C0149,2022-10-06,2022-10-16,Chat,P3,Closed,Billing,Bug,Integration timeout
T00314,C0150,2022-12-10,2022-12-20,Portal,P3,Closed,Billing,Config,Integration timeout
T00315,C0150,2022-05-10,2022-05-22,Chat,P2,Closed,Performance,Config,Issue with compute workload
T00316,C0150,2021-10-29,2021-11-08,Portal,P2,Closed,Performance,Bug,Integration timeout
T00317,C0151,2023-06-25,2023-07-09,Portal,P2,Closed,Integration,Bug,Issue with compute workload
T00318,C0151,2021-12-28,2022-01-03,Portal,P2,Closed,Integration,Product,Issue with compute workload
T00319,C0151,2023-03-21,2023-03-28,Portal,P2,Closed,Integration,Config,Integration timeout
T00320,C0152,2021-12-04,2021-12-18,Chat,P3,Closed,Performance,Bug,Integration timeout
T00321,C0152,2021-10-27,2021-11-04,Chat,P2,Closed,Performance,Config,Integration timeout
T00322,C0152,2023-01-27,2023-01-31,Email,P1,Closed,Integration,Product,Integration timeout
T00323,C0152,2021-06-13,2021-06-23,Chat,P3,Closed,Integration,Product,Unexpected billing spike
T00324,C0153,2021-11-21,2021-12-05,Email,P1,Closed,Performance,Bug,Unexpected billing spike
T00325,C0154,2022-10-16,2022-10-20,Email,P2,Closed,Integration,Product,Unexpected billing spike
T00326,C0154,2022-08-14,2022-08-20,Email,P2,Closed,Integration,Bug,Unexpected billing spike
T00327,C0155,2022-08-29,2022-08-31,Portal,P3,Closed,Performance,Product,Issue with compute workload
T00328,C0155,2023-08-25,2023-08-27,Portal,P1,Closed,Performance,Product,Integration timeout
T00329,C0155,2023-09-28,2023-10-11,Chat,P2,Closed,Billing,Config,Issue with compute workload
T00330,C0156,2022-12-05,2022-12-10,Chat,P3,Closed,Integration,Bug,Integration timeout
T00331,C0156,2023-11-28,2023-12-05,Portal,P2,Closed,Performance,Config,Unexpected billing spike
T00332,C0156,2022-10-28,2022-11-05,Chat,P1,Closed,Performance,Config,Unexpected billing spike
T00333,C0156,2023-07-16,2023-07-17,Email,P1,Closed,Integration,Config,Issue with compute workload
T00334,C0157,2022-04-01,2022-04-04,Portal,P3,Closed,Performance,Product,Issue with compute workload
T00335,C0158,2021-08-14,2021-08-19,Email,P3,Closed,Performance,Product,Unexpected billing spike
T00336,C0158,2023-03-25,2023-04-04,Chat,P1,Closed,Performance,Config,Integration timeout
T00337,C0158,2021-04-23,2021-05-05,Chat,P3,Closed,Integration,Config,Issue with compute workload
T00338,C0158,2023-02-16,2023-02-20,Chat,P3,Closed,Integration,Bug,Issue with compute workload
T00339,C0159,2023-11-02,2023-11-03,Portal,P2,Closed,Integration,Bug,Unexpected billing spike
T00340,C0160,2022-11-13,2022-11-26,Email,P1,Closed,Billing,Product,Integration timeout
T00341,C0162,2022-03-15,2022-03-25,Chat,P2,Closed,Billing,Product,Integration timeout
T00342,C0162,2023-02-20,2023-03-02,Chat,P1,Closed,Billing,Config,Integration timeout
T00343,C0163,2023-03-09,2023-03-23,Portal,P2,Closed,Performance,Bug,Unexpected billing spike
T00344,C0164,2023-06-09,2023-06-15,Portal,P2,Closed,Performance,Config,Unexpected billing spike
T00345,C0164,2021-05-11,2021-05-22,Chat,P3,Closed,Billing,Product,Issue with compute workload
T00346,C0164,2023-09-09,2023-09-17,Portal,P3,Closed,Billing,Config,Issue with compute workload
T00347,C0165,2023-07-15,2023-07-28,Email,P2,Closed,Integration,Bug,Unexpected billing spike
T00348,C0165,2022-11-10,2022-11-23,Chat,P2,Closed,Performance,Bug,Issue with compute workload
T00349,C0165,2021-09-07,2021-09-21,Chat,P1,Closed,Performance,Bug,Issue with compute workload
T00350,C0165,2022-06-17,2022-06-21,Email,P3,Closed,Integration,Config,Unexpected billing spike
T00351,C0166,2023-09-14,2023-09-26,Chat,P3,Closed,Performance,Product,Issue with compute workload
T00352,C0166,2023-11-17,2023-11-21,Email,P3,Closed,Billing,Product,Issue with compute workload
T00353,C0166,2023-07-27,2023-07-31,Email,P1,Closed,Billing,Bug,Unexpected billing spike
T00354,C0167,2021-06-19,2021-07-03,Email,P1,Closed,Billing,Bug,Integration timeout
T00355,C0167,2022-12-08,2022-12-15,Email,P1,Closed,Billing,Bug,Integration timeout
T00356,C0168,2021-09-14,2021-09-28,Chat,P1,Closed,Integration,Config,Integration timeout
T00357,C0168,2022-08-18,2022-08-19,Email,P1,Closed,Performance,Config,Issue with compute workload
T00358,C0169,2023-11-20,2023-11-29,Email,P1,Closed,Performance,Product,Unexpected billing spike
T00359,C0170,2023-02-03,2023-02-11,Chat,P2,Closed,Integration,Bug,Integration timeout
T00360,C0170,2022-08-20,2022-08-23,Chat,P2,Closed,Performance,Product,Unexpected billing spike
T00361,C0171,2023-03-13,2023-03-25,Portal,P2,Closed,Billing,Config,Unexpected billing spike
T00362,C0172,2022-11-07,2022-11-17,Chat,P2,Closed,Billing,Bug,Issue with compute workload
T00363,C0172,2022-04-14,2022-04-16,Portal,P2,Closed,Integration,Bug,Integration timeout
T00364,C0172,2023-09-23,2023-09-26,Portal,P2,Closed,Performance,Config,Unexpected billing spike
T00365,C0172,2022-04-28,2022-05-06,Portal,P2,Closed,Billing,Product,Integration timeout
T00366,C0173,2023-03-25,2023-03-29,Chat,P1,Closed,Integration,Config,Issue with compute workload
T00367,C0174,2022-06-10,2022-06-22,Email,P2,Closed,Integration,Config,Issue with compute workload
T00368,C0174,2023-02-19,2023-02-23,Portal,P1,Closed,Billing,Bug,Issue with compute workload
T00369,C0174,2022-10-27,2022-10-30,Portal,P3,Closed,Billing,Config,Issue with compute workload
T00370,C0175,2023-05-08,2023-05-13,Portal,P3,Closed,Performance,Bug,Integration timeout
T00371,C0175,2022-05-03,2022-05-13,Chat,P2,Closed,Integration,Config,Integration timeout
T00372,C0176,2023-02-15,2023-02-26,Chat,P3,Closed,Performance,Config,Unexpected billing spike
T00373,C0177,2023-08-10,2023-08-21,Portal,P2,Closed,Billing,Bug,Unexpected billing spike
T00374,C0177,2022-03-09,2022-03-17,Chat,P2,Closed,Performance,Config,Issue with compute workload
T00375,C0178,2022-07-03,2022-07-08,Email,P3,Closed,Billing,Bug,Unexpected billing spike
T00376,C0178,2023-02-18,2023-02-21,Email,P1,Closed,Billing,Bug,Unexpected billing spike
T00377,C0179,2023-06-07,2023-06-09,Portal,P3,Closed,Billing,Config,Integration timeout
T00378,C0180,2022-09-09,2022-09-20,Chat,P2,Closed,Performance,Config,Integration timeout
T00379,C0180,2022-05-25,2022-06-02,Chat,P1,Closed,Performance,Config,Integration timeout
T00380,C0180,2023-09-04,2023-09-17,Portal,P2,Closed,Integration,Bug,Integration timeout
T00381,C0182,2023-06-10,2023-06-21,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T00382,C0182,2021-12-01,2021-12-14,Chat,P1,Closed,Integration,Config,Issue with compute workload
T00383,C0183,2023-08-10,2023-08-14,Portal,P1,Closed,Integration,Bug,Unexpected billing spike
T00384,C0183,2023-08-12,2023-08-13,Chat,P3,Closed,Integration,Product,Unexpected billing spike
T00385,C0183,2023-09-04,2023-09-12,Email,P2,Closed,Performance,Bug,Unexpected billing spike
T00386,C0184,2023-09-01,2023-09-05,Chat,P3,Closed,Billing,Config,Integration timeout
T00387,C0184,2023-02-12,2023-02-18,Email,P1,Closed,Performance,Product,Integration timeout
T00388,C0184,2022-07-24,2022-08-01,Chat,P2,Closed,Performance,Bug,Integration timeout
T00389,C0185,2023-03-11,2023-03-22,Chat,P3,Closed,Billing,Bug,Issue with compute workload
T00390,C0186,2023-11-10,2023-11-16,Chat,P3,Closed,Billing,Bug,Unexpected billing spike
T00391,C0187,2021-04-30,2021-05-07,Chat,P3,Closed,Integration,Bug,Issue with compute workload
T00392,C0188,2022-11-26,2022-12-08,Chat,P3,Closed,Billing,Bug,Integration timeout
T00393,C0189,2023-04-01,2023-04-09,Email,P3,Closed,Performance,Product,Integration timeout
T00394,C0189,2022-09-01,2022-09-09,Chat,P3,Closed,Integration,Config,Issue with compute workload
T00395,C0189,2022-01-13,2022-01-18,Chat,P3,Closed,Performance,Config,Unexpected billing spike
T00396,C0189,2022-11-28,2022-12-01,Portal,P2,Closed,Performance,Product,Issue with compute workload
T00397,C0190,2023-05-08,2023-05-09,Email,P2,Closed,Billing,Product,Issue with compute workload
T00398,C0191,2022-10-15,2022-10-17,Portal,P1,Closed,Performance,Product,Integration timeout
T00399,C0191,2022-12-04,2022-12-08,Chat,P3,Closed,Integration,Product,Integration timeout
T00400,C0192,2023-03-21,2023-03-27,Email,P3,Closed,Billing,Config,Unexpected billing spike
T00401,C0192,2021-09-20,2021-09-21,Portal,P1,Closed,Billing,Config,Integration timeout
T00402,C0192,2022-08-07,2022-08-13,Portal,P3,Closed,Performance,Product,Unexpected billing spike
T00403,C0193,2023-02-27,2023-03-12,Email,P3,Closed,Integration,Product,Unexpected billing spike
T00404,C0193,2023-04-24,2023-05-06,Chat,P2,Closed,Integration,Bug,Issue with compute workload
T00405,C0193,2023-01-07,2023-01-12,Chat,P1,Closed,Performance,Bug,Issue with compute workload
T00406,C0194,2023-06-11,2023-06-14,Email,P3,Closed,Integration,Bug,Unexpected billing spike
T00407,C0194,2022-04-21,2022-05-01,Email,P2,Closed,Integration,Config,Unexpected billing spike
T00408,C0195,2022-10-29,2022-11-04,Portal,P1,Closed,Integration,Product,Unexpected billing spike
T00409,C0195,2022-02-04,2022-02-05,Portal,P3,Closed,Performance,Bug,Integration timeout
T00410,C0195,2022-11-01,2022-11-14,Portal,P3,Closed,Integration,Product,Unexpected billing spike
T00411,C0196,2023-11-26,2023-12-10,Portal,P1,Closed,Performance,Bug,Integration timeout
T00412,C0196,2022-07-30,2022-08-09,Portal,P2,Closed,Billing,Product,Unexpected billing spike
T00413,C0198,2023-11-06,2023-11-19,Email,P1,Closed,Performance,Product,Unexpected billing spike
T00414,C0199,2023-09-16,2023-09-21,Chat,P2,Closed,Billing,Bug,Issue with compute workload
T00415,C0199,2022-08-30,2022-09-01,Email,P1,Closed,Billing,Bug,Issue with compute workload
T00416,C0200,2022-10-16,2022-10-23,Chat,P3,Closed,Performance,Product,Issue with compute workload
T00417,C0200,2022-01-30,2022-02-04,Portal,P2,Closed,Performance,Config,Issue with compute workload
T00418,C0200,2021-10-21,2021-10-31,Chat,P2,Closed,Performance,Config,Issue with compute workload
T00419,C0200,2022-08-10,2022-08-19,Portal,P1,Closed,Performance,Product,Issue with compute workload
T00420,C0201,2022-12-03,2022-12-07,Chat,P3,Closed,Integration,Config,Unexpected billing spike
T00421,C0201,2021-06-21,2021-06-26,Portal,P2,Closed,Billing,Bug,Issue with compute workload
T00422,C0202,2023-05-23,2023-06-02,Portal,P1,Closed,Performance,Config,Integration timeout
T00423,C0203,2022-12-14,2022-12-21,Email,P1,Closed,Billing,Bug,Integration timeout
T00424,C0203,2022-07-13,2022-07-24,Chat,P1,Closed,Integration,Config,Integration timeout
T00425,C0204,2023-03-28,2023-04-01,Portal,P3,Closed,Billing,Bug,Unexpected billing spike
T00426,C0204,2022-10-01,2022-10-02,Portal,P3,Closed,Performance,Product,Integration timeout
T00427,C0204,2023-04-22,2023-04-30,Email,P1,Closed,Integration,Config,Issue with compute workload
T00428,C0204,2022-08-03,2022-08-06,Chat,P2,Closed,Billing,Config,Integration timeout
T00429,C0205,2023-01-29,2023-02-09,Chat,P3,Closed,Integration,Product,Unexpected billing spike
T00430,C0205,2021-09-02,2021-09-03,Email,P1,Closed,Integration,Bug,Unexpected billing spike
T00431,C0205,2021-11-17,2021-11-19,Email,P3,Closed,Billing,Bug,Issue with compute workload
T00432,C0205,2022-05-18,2022-05-23,Email,P1,Closed,Integration,Config,Integration timeout
T00433,C0206,2023-03-09,2023-03-19,Portal,P3,Closed,Integration,Bug,Issue with compute workload
T00434,C0207,2023-07-06,2023-07-11,Portal,P2,Closed,Integration,Bug,Integration timeout
T00435,C0208,2023-04-07,2023-04-10,Portal,P3,Closed,Performance,Config,Unexpected billing spike
T00436,C0209,2022-12-28,2023-01-07,Chat,P1,Closed,Billing,Product,Integration timeout
T00437,C0209,2023-03-15,2023-03-18,Email,P1,Closed,Performance,Product,Issue with compute workload
T00438,C0209,2022-06-20,2022-06-27,Portal,P1,Closed,Performance,Bug,Integration timeout
T00439,C0209,2022-01-03,2022-01-06,Email,P3,Closed,Performance,Bug,Issue with compute workload
T00440,C0210,2022-07-29,2022-07-31,Chat,P1,Closed,Performance,Bug,Issue with compute workload
T00441,C0210,2023-05-10,2023-05-20,Chat,P2,Closed,Performance,Product,Unexpected billing spike
T00442,C0210,2023-10-01,2023-10-05,Email,P2,Closed,Integration,Bug,Unexpected billing spike
T00443,C0211,2021-12-07,2021-12-12,Email,P1,Closed,Performance,Config,Unexpected billing spike
T00444,C0211,2022-04-27,2022-05-08,Email,P3,Closed,Performance,Product,Integration timeout
T00445,C0212,2023-06-17,2023-06-26,Email,P1,Closed,Performance,Config,Issue with compute workload
T00446,C0212,2021-10-11,2021-10-21,Chat,P2,Closed,Performance,Product,Issue with compute workload
T00447,C0212,2021-11-28,2021-11-30,Email,P3,Closed,Performance,Bug,Unexpected billing spike
T00448,C0212,2021-07-25,2021-07-26,Chat,P3,Closed,Performance,Product,Integration timeout
T00449,C0213,2023-04-02,2023-04-03,Email,P2,Closed,Performance,Product,Integration timeout
T00450,C0213,2023-05-10,2023-05-22,Email,P3,Closed,Performance,Bug,Integration timeout
T00451,C0213,2022-07-06,2022-07-19,Portal,P1,Closed,Integration,Config,Unexpected billing spike
T00452,C0214,2022-06-20,2022-06-24,Email,P3,Closed,Integration,Config,Issue with compute workload
T00453,C0215,2022-06-20,2022-06-25,Portal,P1,Closed,Integration,Config,Unexpected billing spike
T00454,C0215,2022-04-11,2022-04-15,Portal,P1,Closed,Billing,Product,Integration timeout
T00455,C0216,2021-11-14,2021-11-25,Email,P2,Closed,Performance,Config,Issue with compute workload
T00456,C0216,2021-10-08,2021-10-18,Chat,P1,Closed,Integration,Bug,Unexpected billing spike
T00457,C0218,2023-06-10,2023-06-24,Email,P2,Closed,Billing,Config,Issue with compute workload
T00458,C0219,2023-07-07,2023-07-18,Chat,P2,Closed,Performance,Bug,Integration timeout
T00459,C0219,2023-11-19,2023-11-24,Email,P1,Closed,Billing,Product,Integration timeout
T00460,C0219,2022-09-20,2022-09-29,Portal,P2,Closed,Integration,Bug,Integration timeout
T00461,C0219,2023-09-24,2023-10-01,Portal,P2,Closed,Performance,Config,Unexpected billing spike
T00462,C0220,2022-03-03,2022-03-05,Portal,P3,Closed,Performance,Config,Unexpected billing spike
T00463,C0220,2022-07-03,2022-07-05,Portal,P1,Closed,Billing,Product,Unexpected billing spike
T00464,C0220,2023-01-29,2023-02-12,Portal,P3,Closed,Performance,Product,Integration timeout
T00465,C0221,2022-08-19,2022-08-27,Email,P3,Closed,Performance,Config,Issue with compute workload
T00466,C0221,2022-11-11,2022-11-22,Chat,P3,Closed,Performance,Bug,Issue with compute workload
T00467,C0221,2022-10-07,2022-10-09,Chat,P3,Closed,Integration,Config,Issue with compute workload
T00468,C0222,2023-05-10,2023-05-22,Email,P3,Closed,Billing,Product,Issue with compute workload
T00469,C0222,2022-05-04,2022-05-13,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T00470,C0223,2022-10-13,2022-10-19,Chat,P3,Closed,Performance,Bug,Integration timeout
T00471,C0224,2022-09-10,2022-09-20,Portal,P3,Closed,Billing,Product,Unexpected billing spike
T00472,C0224,2023-11-14,2023-11-28,Email,P3,Closed,Integration,Bug,Integration timeout
T00473,C0224,2022-04-09,2022-04-22,Email,P2,Closed,Integration,Product,Issue with compute workload
T00474,C0225,2023-07-17,2023-07-22,Email,P3,Closed,Billing,Bug,Unexpected billing spike
T00475,C0225,2021-12-14,2021-12-21,Chat,P3,Closed,Performance,Product,Integration timeout
T00476,C0225,2023-04-24,2023-04-26,Chat,P3,Closed,Billing,Product,Unexpected billing spike
T00477,C0226,2022-07-15,2022-07-26,Chat,P1,Closed,Billing,Config,Issue with compute workload
T00478,C0226,2022-10-02,2022-10-15,Email,P1,Closed,Billing,Bug,Integration timeout
T00479,C0226,2022-12-21,2022-12-28,Portal,P2,Closed,Integration,Bug,Issue with compute workload
T00480,C0226,2022-09-23,2022-09-27,Email,P1,Closed,Integration,Config,Unexpected billing spike
T00481,C0227,2022-12-23,2023-01-02,Portal,P3,Closed,Performance,Config,Integration timeout
T00482,C0227,2022-07-19,2022-07-28,Portal,P3,Closed,Integration,Product,Integration timeout
T00483,C0227,2023-11-28,2023-12-09,Chat,P1,Closed,Billing,Config,Integration timeout
T00484,C0228,2023-07-17,2023-07-18,Chat,P3,Closed,Performance,Config,Issue with compute workload
T00485,C0228,2021-10-01,2021-10-03,Portal,P1,Closed,Billing,Config,Integration timeout
T00486,C0229,2023-11-26,2023-12-03,Email,P3,Closed,Billing,Config,Unexpected billing spike
T00487,C0230,2022-09-04,2022-09-14,Chat,P3,Closed,Billing,Bug,Integration timeout
