Ticket_ID,Customer_ID,Created_Date,Closed_Date,Channel,Severity,Status,Category,Root_Cause,Ticket_Text
T000292,C0083,2023-06-10,2023-06-13,Chat,P2,Closed,Onboarding,Unknown,Latency issue
T000293,C0083,2023-07-16,2023-07-24,Email,P1,Closed,Performance,Bug,Auth failure
T000294,C0084,2022-01-28,2022-01-30,Email,P2,Closed,Billing,Unknown,Usage spike
T000295,C0084,2022-10-30,2022-11-03,Portal,P3,Closed,Integration,Capacity,Integration error
T000296,C0084,2023-07-08,2023-07-14,Email,P3,Closed,Performance,Bug,Unexpected billing
T000297,C0084,2023-03-06,2023-03-09,Email,P3,Closed,Integration,Config,Data sync failing
T000298,C0085,2023-06-27,2023-07-06,Chat,P2,Closed,Billing,Config,Data sync failing
T000299,C0085,2023-01-06,2023-01-15,Chat,P3,Closed,Integration,Config,Unexpected billing
T000300,C0085,2023-01-18,2023-01-27,Chat,P3,Closed,Performance,Unknown,Data sync failing
T000301,C0085,2022-08-26,2022-08-31,Email,P2,Closed,Billing,Bug,Unexpected billing
T000302,C0086,2023-05-09,2023-05-11,Chat,P4,Closed,Performance,Capacity,Latency issue
T000303,C0086,2022-05-26,2022-05-27,Portal,P1,Closed,Integration,Unknown,Unexpected billing
T000304,C0086,2022-01-20,2022-01-25,Portal,P1,Closed,Performance,Unknown,Data sync failing
T000305,C0086,2021-01-01,2021-01-04,Chat,P4,Closed,Onboarding,Unknown,Auth failure
T000306,C0086,2022-12-30,2023-01-07,Chat,P4,Closed,Integration,Bug,Data sync failing
T000307,C0087,2022-09-25,2022-10-02,Portal,P2,Closed,Billing,Config,Integration error
T000308,C0087,2023-03-05,2023-03-08,Chat,P3,Closed,Onboarding,Bug,Usage spike
T000309,C0087,2023-10-31,2023-11-08,Chat,P3,Closed,Performance,Unknown,Unexpected billing
T000310,C0087,2023-10-10,2023-10-17,Email,P4,Closed,Integration,Unknown,Latency issue
T000311,C0088,2023-12-06,2023-12-09,Chat,P2,Closed,Integration,Bug,Unexpected billing
T000312,C0088,2022-05-07,2022-05-13,Portal,P1,Closed,Onboarding,Bug,Auth failure
T000313,C0088,2021-09-23,2021-10-02,Portal,P1,Closed,Integration,Capacity,Latency issue
T000314,C0089,2023-12-28,2023-12-31,Portal,P2,Closed,Billing,Config,Unexpected billing
T000315,C0089,2022-09-22,2022-09-25,Chat,P1,Closed,Integration,Product,Unexpected billing
T000316,C0089,2023-06-20,2023-06-22,Portal,P2,Closed,Billing,Bug,Integration error
T000317,C0090,2023-05-16,2023-05-25,Portal,P1,Closed,Integration,Capacity,Latency issue
T000318,C0090,2023-05-06,2023-05-14,Email,P4,Closed,Integration,Config,Integration error
T000319,C0091,2022-06-05,2022-06-07,Portal,P4,Closed,Reliability,Product,Auth failure
T000320,C0091,2023-02-02,2023-02-05,Email,P1,Closed,Billing,Unknown,Integration error
T000321,C0091,2022-06-09,2022-06-18,Chat,P1,Closed,Billing,Bug,Unexpected billing
T000322,C0091,2023-08-25,2023-08-27,Chat,P3,Closed,Reliability,Unknown,Integration error
T000323,C0091,2023-01-13,2023-01-17,Chat,P3,Closed,Integration,Bug,Data sync failing
T000324,C0092,2023-07-05,2023-07-07,Chat,P3,Closed,Performance,Capacity,Usage spike
T000325,C0092,2021-11-23,2021-11-27,Email,P2,Closed,Onboarding,Unknown,Auth failure
T000326,C0092,2023-08-18,2023-08-19,Chat,P3,Closed,Integration,Bug,Integration error
T000327,C0093,2022-04-29,2022-05-05,Email,P3,Closed,Onboarding,Config,Data sync failing
T000328,C0093,2021-09-04,2021-09-13,Portal,P4,Closed,Reliability,Config,Auth failure
T000329,C0093,2021-08-13,2021-08-21,Chat,P2,Closed,Performance,Bug,Integration error
T000330,C0093,2022-04-29,2022-05-05,Chat,P3,Closed,Billing,Product,Integration error
T000331,C0093,2021-10-04,2021-10-06,Email,P3,Closed,Onboarding,Bug,Unexpected billing
T000332,C0094,2023-12-21,2023-12-25,Portal,P3,Closed,Billing,Capacity,Unexpected billing
T000333,C0094,2023-12-27,2023-12-30,Email,P4,Closed,Integration,Config,Latency issue
T000334,C0094,2023-12-04,2023-12-13,Chat,P2,Closed,Performance,Product,Latency issue
T000335,C0095,2023-10-21,2023-10-24,Email,P4,Closed,Integration,Unknown,Auth failure
T000336,C0095,2022-05-16,2022-05-18,Portal,P4,Closed,Integration,Product,Auth failure
T000337,C0095,2023-11-23,2023-11-27,Portal,P1,Closed,Reliability,Bug,Integration error
T000338,C0096,2023-11-20,2023-11-28,Email,P3,Closed,Billing,Bug,Auth failure
T000339,C0096,2022-11-19,2022-11-22,Chat,P4,Closed,Performance,Bug,Auth failure
T000340,C0096,2022-10-06,2022-10-13,Portal,P4,Closed,Performance,Config,Auth failure
T000341,C0096,2022-06-22,2022-06-23,Portal,P2,Closed,Reliability,Bug,Unexpected billing
T000342,C0096,2023-05-12,2023-05-18,Email,P1,Closed,Billing,Config,Data sync failing
T000343,C0097,2023-12-21,2023-12-24,Portal,P2,Closed,Integration,Bug,Integration error
T000344,C0097,2023-12-10,2023-12-11,Email,P2,Closed,Integration,Unknown,Data sync failing
T000345,C0097,2023-12-08,2023-12-17,Email,P4,Closed,Billing,Config,Latency issue
T000346,C0097,2023-12-11,2023-12-18,Email,P4,Closed,Performance,Bug,Auth failure
T000347,C0097,2023-12-12,2023-12-20,Email,P3,Closed,Billing,Unknown,Latency issue
T000348,C0098,2023-02-21,2023-02-26,Chat,P1,Closed,Onboarding,Product,Data sync failing
T000349,C0098,2022-10-02,2022-10-09,Portal,P3,Closed,Onboarding,Product,Auth failure
T000350,C0098,2022-05-06,2022-05-13,Chat,P4,Closed,Performance,Config,Usage spike
T000351,C0098,2022-12-22,2022-12-26,Email,P3,Closed,Onboarding,Config,Usage spike
T000352,C0098,2022-09-19,2022-09-25,Portal,P2,Closed,Onboarding,Bug,Usage spike
T000353,C0099,2022-06-07,2022-06-11,Portal,P1,Closed,Performance,Config,Auth failure
T000354,C0099,2022-08-09,2022-08-12,Portal,P4,Closed,Performance,Bug,Auth failure
T000355,C0099,2022-09-22,2022-09-29,Chat,P3,Closed,Reliability,Bug,Integration error
T000356,C0099,2022-11-16,2022-11-20,Email,P1,Closed,Reliability,Bug,Usage spike
T000357,C0099,2022-03-10,2022-03-19,Portal,P3,Closed,Reliability,Unknown,Auth failure
T000358,C0100,2023-02-26,2023-02-27,Email,P4,Closed,Reliability,Product,Auth failure
T000359,C0100,2023-05-01,2023-05-09,Email,P1,Closed,Billing,Product,Usage spike
T000360,C0100,2023-06-09,2023-06-10,Email,P4,Closed,Onboarding,Product,Latency issue
T000361,C0100,2023-06-10,2023-06-17,Portal,P3,Closed,Reliability,Product,Data sync failing
T000362,C0101,2022-06-01,2022-06-08,Email,P1,Closed,Billing,Config,Latency issue
T000363,C0101,2023-09-01,2023-09-10,Email,P4,Closed,Performance,Product,Usage spike
T000364,C0101,2023-11-27,2023-11-28,Portal,P3,Closed,Performance,Unknown,Integration error
T000365,C0102,2023-10-09,2023-10-11,Chat,P1,Closed,Reliability,Product,Unexpected billing
T000366,C0102,2023-12-28,2023-12-31,Email,P4,Closed,Billing,Config,Usage spike
T000367,C0102,2023-06-04,2023-06-05,Portal,P3,Closed,Performance,Capacity,Integration error
T000368,C0102,2023-12-25,2023-12-31,Chat,P4,Closed,Billing,Capacity,Usage spike
T000369,C0102,2023-12-29,2023-12-31,Portal,P1,Closed,Onboarding,Product,Usage spike
T000370,C0103,2022-04-17,2022-04-22,Chat,P3,Closed,Billing,Config,Latency issue
T000371,C0103,2023-04-13,2023-04-14,Email,P2,Closed,Integration,Product,Usage spike
T000372,C0104,2023-01-22,2023-01-30,Portal,P3,Closed,Performance,Capacity,Auth failure
T000373,C0104,2022-09-07,2022-09-13,Chat,P3,Closed,Reliability,Bug,Latency issue
T000374,C0104,2022-10-10,2022-10-17,Portal,P2,Closed,Billing,Capacity,Data sync failing
T000375,C0104,2023-02-28,2023-03-07,Portal,P3,Closed,Onboarding,Capacity,Data sync failing
T000376,C0105,2023-11-09,2023-11-15,Chat,P3,Closed,Onboarding,Product,Usage spike
T000377,C0105,2023-09-01,2023-09-06,Portal,P4,Closed,Billing,Product,Integration error
T000378,C0105,2023-10-12,2023-10-14,Portal,P2,Closed,Onboarding,Capacity,Unexpected billing
T000379,C0105,2023-03-20,2023-03-24,Chat,P3,Closed,Onboarding,Bug,Usage spike
T000380,C0106,2022-12-26,2022-12-30,Portal,P4,Closed,Reliability,Product,Data sync failing
T000381,C0106,2022-12-05,2022-12-11,Email,P2,Closed,Billing,Capacity,Integration error
T000382,C0106,2023-05-22,2023-05-30,Email,P4,Closed,Onboarding,Config,Auth failure
T000383,C0107,2022-12-06,2022-12-12,Email,P4,Closed,Performance,Capacity,Unexpected billing
T000384,C0107,2022-08-16,2022-08-18,Chat,P4,Closed,Reliability,Bug,Data sync failing
T000385,C0107,2022-12-17,2022-12-20,Chat,P3,Closed,Billing,Capacity,Integration error
T000386,C0108,2021-06-02,2021-06-06,Chat,P2,Closed,Onboarding,Config,Integration error
T000387,C0108,2021-12-05,2021-12-07,Email,P4,Closed,Onboarding,Unknown,Latency issue
T000388,C0109,2023-11-13,2023-11-14,Email,P2,Closed,Onboarding,Product,Unexpected billing
T000389,C0109,2022-10-06,2022-10-07,Chat,P1,Closed,Reliability,Product,Latency issue
T000390,C0109,2022-08-26,2022-09-01,Portal,P2,Closed,Billing,Config,Latency issue
T000391,C0109,2023-02-07,2023-02-08,Email,P3,Closed,Performance,Product,Unexpected billing
T000392,C0109,2023-08-30,2023-09-08,Email,P3,Closed,Reliability,Capacity,Usage spike
T000393,C0110,2023-10-13,2023-10-22,Email,P3,Closed,Performance,Config,Unexpected billing
T000394,C0110,2023-09-29,2023-10-06,Portal,P3,Closed,Reliability,Product,Usage spike
T000395,C0110,2022-12-13,2022-12-15,Portal,P4,Closed,Billing,Unknown,Latency issue
T000396,C0110,2022-06-02,2022-06-06,Email,P2,Closed,Reliability,Bug,Unexpected billing
T000397,C0111,2023-02-27,2023-02-28,Email,P4,Closed,Billing,Unknown,Latency issue
T000398,C0111,2021-11-15,2021-11-21,Portal,P3,Closed,Onboarding,Capacity,Auth failure
T000399,C0111,2023-01-27,2023-01-30,Chat,P2,Closed,Billing,Config,Latency issue
T000400,C0111,2023-02-08,2023-02-16,Chat,P1,Closed,Performance,Unknown,Usage spike
T000401,C0112,2023-05-22,2023-05-28,Chat,P4,Closed,Reliability,Config,Unexpected billing
T000402,C0112,2022-11-25,2022-11-26,Portal,P1,Closed,Integration,Config,Usage spike
T000403,C0112,2023-04-24,2023-04-30,Email,P1,Closed,Integration,Config,Usage spike
T000404,C0112,2022-06-04,2022-06-12,Portal,P2,Closed,Integration,Config,Data sync failing
T000405,C0113,2023-07-29,2023-08-03,Chat,P4,Closed,Performance,Bug,Integration error
T000406,C0113,2022-12-18,2022-12-27,Chat,P1,Closed,Billing,Capacity,Unexpected billing
T000407,C0113,2023-12-17,2023-12-24,Email,P3,Closed,Performance,Product,Unexpected billing
T000408,C0113,2023-01-07,2023-01-09,Email,P4,Closed,Onboarding,Unknown,Integration error
T000409,C0113,2023-01-28,2023-02-06,Chat,P2,Closed,Performance,Config,Latency issue
T000410,C0114,2023-08-26,2023-09-03,Chat,P3,Closed,Integration,Unknown,Auth failure
T000411,C0114,2022-06-02,2022-06-06,Portal,P2,Closed,Onboarding,Config,Auth failure
T000412,C0114,2022-09-29,2022-10-08,Portal,P4,Closed,Integration,Capacity,Data sync failing
T000413,C0115,2021-03-22,2021-03-29,Portal,P4,Closed,Billing,Product,Integration error
T000414,C0115,2021-04-20,2021-04-21,Email,P2,Closed,Reliability,Config,Unexpected billing
T000415,C0115,2022-06-11,2022-06-19,Email,P3,Closed,Performance,Product,Unexpected billing
T000416,C0115,2022-03-02,2022-03-11,Email,P3,Closed,Integration,Capacity,Usage spike
T000417,C0115,2023-10-15,2023-10-21,Portal,P1,Closed,Integration,Bug,Latency issue
T000418,C0116,2023-01-16,2023-01-23,Email,P1,Closed,Performance,Capacity,Usage spike
T000419,C0116,2021-11-16,2021-11-18,Email,P2,Closed,Reliability,Capacity,Integration error
T000420,C0116,2023-10-28,2023-11-02,Email,P2,Closed,Integration,Product,Unexpected billing
T000421,C0116,2022-01-01,2022-01-06,Chat,P2,Closed,Integration,Unknown,Latency issue
T000422,C0116,2023-12-27,2023-12-31,Email,P4,Closed,Reliability,Bug,Integration error
T000423,C0117,2022-12-21,2022-12-26,Email,P2,Closed,Reliability,Capacity,Unexpected billing
T000424,C0117,2021-05-12,2021-05-18,Chat,P2,Closed,Onboarding,Config,Latency issue
T000425,C0117,2021-10-29,2021-10-31,Portal,P4,Closed,Integration,Unknown,Data sync failing
T000426,C0117,2022-08-18,2022-08-21,Portal,P3,Closed,Reliability,Product,Usage spike
T000427,C0118,2021-10-26,2021-10-28,Email,P2,Closed,Performance,Capacity,Data sync failing
T000428,C0118,2022-06-10,2022-06-13,Email,P2,Closed,Billing,Unknown,Data sync failing
T000429,C0118,2022-11-14,2022-11-22,Portal,P1,Closed,Billing,Config,Unexpected billing
T000430,C0119,2023-09-06,2023-09-11,Email,P1,Closed,Reliability,Bug,Integration error
T000431,C0119,2023-11-13,2023-11-20,Email,P2,Closed,Onboarding,Capacity,Usage spike
T000432,C0119,2023-08-15,2023-08-20,Email,P1,Closed,Performance,Bug,Unexpected billing
T000433,C0120,2023-06-03,2023-06-06,Email,P4,Closed,Billing,Capacity,Usage spike
T000434,C0120,2023-02-25,2023-03-05,Chat,P1,Closed,Billing,Product,Usage spike
T000435,C0120,2023-05-07,2023-05-08,Portal,P1,Closed,Integration,Bug,Latency issue
T000436,C0120,2023-08-31,2023-09-01,Email,P2,Closed,Integration,Unknown,Data sync failing
T000437,C0120,2022-09-22,2022-09-25,Portal,P4,Closed,Reliability,Bug,Integration error
T000438,C0121,2023-08-17,2023-08-23,Portal,P4,Closed,Billing,Bug,Latency issue
T000439,C0121,2022-07-02,2022-07-07,Portal,P2,Closed,Billing,Config,Unexpected billing
T000440,C0122,2023-08-22,2023-08-28,Chat,P2,Closed,Performance,Product,Unexpected billing
T000441,C0122,2023-03-03,2023-03-08,Portal,P2,Closed,Onboarding,Bug,Unexpected billing
T000442,C0122,2023-04-17,2023-04-19,Email,P2,Closed,Integration,Unknown,Integration error
T000443,C0123,2022-05-02,2022-05-04,Chat,P4,Closed,Billing,Product,Integration error
T000444,C0123,2022-05-11,2022-05-18,Chat,P4,Closed,Billing,Bug,Integration error
T000445,C0123,2021-11-16,2021-11-23,Chat,P1,Closed,Integration,Unknown,Auth failure
T000446,C0123,2023-02-01,2023-02-07,Chat,P3,Closed,Performance,Config,Data sync failing
T000447,C0123,2023-10-31,2023-11-06,Chat,P1,Closed,Billing,Capacity,Usage spike
T000448,C0124,2023-12-20,2023-12-29,Email,P1,Closed,Integration,Capacity,Auth failure
T000449,C0124,2023-04-28,2023-05-04,Email,P1,Closed,Billing,Capacity,Data sync failing
T000450,C0124,2023-07-28,2023-07-29,Portal,P2,Closed,Integration,Product,Usage spike
T000451,C0124,2023-10-04,2023-10-12,Email,P4,Closed,Onboarding,Config,Usage spike
T000452,C0125,2023-05-05,2023-05-06,Email,P3,Closed,Reliability,Capacity,Integration error
T000453,C0125,2023-10-28,2023-11-01,Email,P2,Closed,Integration,Bug,Data sync failing
T000454,C0126,2023-06-13,2023-06-17,Email,P1,Closed,Reliability,Unknown,Data sync failing
T000455,C0126,2023-01-25,2023-01-31,Chat,P1,Closed,Onboarding,Product,Latency issue
T000456,C0126,2022-08-05,2022-08-12,Portal,P1,Closed,Performance,Bug,Auth failure
T000457,C0126,2023-04-01,2023-04-04,Portal,P3,Closed,Onboarding,Product,Auth failure
T000458,C0127,2023-12-17,2023-12-26,Portal,P3,Closed,Performance,Unknown,Auth failure
T000459,C0127,2022-11-20,2022-11-21,Chat,P3,Closed,Reliability,Unknown,Auth failure
T000460,C0127,2022-02-15,2022-02-16,Chat,P2,Closed,Performance,Capacity,Integration error
T000461,C0128,2022-05-21,2022-05-24,Email,P1,Closed,Billing,Unknown,Integration error
T000462,C0128,2021-07-24,2021-07-28,Portal,P1,Closed,Integration,Unknown,Auth failure
T000463,C0128,2022-08-01,2022-08-04,Portal,P4,Closed,Performance,Bug,Usage spike
T000464,C0128,2023-05-12,2023-05-17,Chat,P3,Closed,Billing,Product,Unexpected billing
T000465,C0129,2023-01-14,2023-01-23,Email,P1,Closed,Performance,Bug,Auth failure
T000466,C0129,2022-09-03,2022-09-04,Chat,P3,Closed,Integration,Capacity,Data sync failing
T000467,C0129,2022-09-29,2022-10-06,Portal,P3,Closed,Billing,Config,Auth failure
T000468,C0129,2023-12-26,2023-12-30,Portal,P3,Closed,Integration,Config,Unexpected billing
T000469,C0129,2023-01-31,2023-02-01,Portal,P1,Closed,Reliability,Capacity,Integration error
T000470,C0130,2021-09-26,2021-09-29,Portal,P3,Closed,Reliability,Unknown,Auth failure
T000471,C0130,2022-06-18,2022-06-22,Portal,P1,Closed,Onboarding,Capacity,Data sync failing
T000472,C0130,2023-08-26,2023-08-30,Portal,P1,Closed,Integration,Product,Unexpected billing
T000473,C0130,2022-09-10,2022-09-13,Portal,P3,Closed,Onboarding,Config,Integration error
T000474,C0131,2022-04-24,2022-04-29,Portal,P3,Closed,Performance,Config,Usage spike
T000475,C0131,2023-02-18,2023-02-22,Email,P4,Closed,Billing,Product,Unexpected billing
T000476,C0131,2023-08-12,2023-08-15,Portal,P1,Closed,Reliability,Product,Usage spike
T000477,C0132,2023-05-29,2023-05-31,Email,P1,Closed,Integration,Unknown,Unexpected billing
T000478,C0132,2023-07-15,2023-07-23,Email,P3,Closed,Integration,Bug,Auth failure
T000479,C0132,2022-10-14,2022-10-21,Email,P2,Closed,Performance,Product,Data sync failing
T000480,C0133,2023-07-10,2023-07-17,Email,P2,Closed,Onboarding,Product,Usage spike
T000481,C0133,2023-05-07,2023-05-08,Chat,P4,Closed,Performance,Unknown,Latency issue
T000482,C0133,2022-11-01,2022-11-05,Email,P4,Closed,Reliability,Config,Unexpected billing
T000483,C0133,2023-07-08,2023-07-16,Chat,P1,Closed,Billing,Bug,Usage spike
T000484,C0134,2023-09-02,2023-09-03,Chat,P2,Closed,Integration,Unknown,Integration error
T000485,C0134,2022-01-18,2022-01-24,Email,P4,Closed,Integration,Capacity,Unexpected billing
T000486,C0134,2023-12-28,2023-12-31,Email,P4,Closed,Billing,Product,Integration error
T000487,C0134,2022-01-15,2022-01-16,Email,P1,Closed,Billing,Config,Data sync failing
T000488,C0134,2023-12-24,2023-12-30,Email,P4,Closed,Billing,Bug,Latency issue
T000489,C0135,2023-12-16,2023-12-24,Portal,P1,Closed,Integration,Product,Latency issue
T000490,C0135,2023-12-03,2023-12-11,Portal,P4,Closed,Onboarding,Unknown,Latency issue
T000491,C0135,2023-11-05,2023-11-06,Chat,P4,Closed,Integration,Capacity,Data sync failing
T000492,C0135,2023-11-30,2023-12-08,Email,P2,Closed,Onboarding,Unknown,Integration error
T000493,C0135,2023-10-31,2023-11-09,Portal,P2,Closed,Onboarding,Unknown,Unexpected billing
T000494,C0136,2023-12-23,2023-12-24,Chat,P2,Closed,Onboarding,Product,Auth failure
T000495,C0136,2023-09-21,2023-09-30,Chat,P4,Closed,Integration,Config,Unexpected billing
T000496,C0137,2023-11-01,2023-11-10,Portal,P3,Closed,Onboarding,Unknown,Unexpected billing
T000497,C0137,2023-08-04,2023-08-07,Chat,P3,Closed,Performance,Unknown,Auth failure
T000498,C0137,2023-04-26,2023-05-04,Portal,P3,Closed,Integration,Capacity,Unexpected billing
T000499,C0137,2023-08-03,2023-08-09,Portal,P3,Closed,Performance,Config,Data sync failing
T000500,C0137,2022-09-01,2022-09-04,Portal,P1,Closed,Billing,Config,Data sync failing
T000501,C0138,2023-07-31,2023-08-04,Chat,P4,Closed,Onboarding,Unknown,Usage spike
T000502,C0138,2022-12-28,2023-01-03,Portal,P3,Closed,Reliability,Bug,Integration error
T000503,C0138,2022-11-24,2022-12-03,Chat,P1,Closed,Performance,Bug,Data sync failing
T000504,C0139,2023-04-16,2023-04-24,Portal,P1,Closed,Performance,Capacity,Data sync failing
T000505,C0139,2022-05-05,2022-05-14,Chat,P4,Closed,Billing,Bug,Usage spike
T000506,C0140,2023-12-21,2023-12-30,Email,P2,Closed,Onboarding,Product,Data sync failing
T000507,C0140,2023-12-20,2023-12-21,Email,P1,Closed,Reliability,Unknown,Usage spike
T000508,C0140,2023-12-03,2023-12-09,Email,P2,Closed,Reliability,Unknown,Latency issue
T000509,C0140,2023-12-12,2023-12-18,Email,P2,Closed,Onboarding,Config,Data sync failing
T000510,C0140,2023-12-13,2023-12-17,Chat,P1,Closed,Integration,Bug,Data sync failing
T000511,C0141,2022-10-04,2022-10-08,Portal,P1,Closed,Performance,Capacity,Unexpected billing
T000512,C0141,2023-09-26,2023-10-05,Email,P4,Closed,Billing,Config,Usage spike
T000513,C0142,2023-06-20,2023-06-29,Portal,P2,Closed,Performance,Bug,Usage spike
T000514,C0142,2023-08-27,2023-08-29,Email,P4,Closed,Integration,Config,Integration error
T000515,C0142,2023-07-25,2023-07-31,Chat,P4,Closed,Reliability,Config,Data sync failing
T000516,C0142,2023-10-10,2023-10-15,Email,P4,Closed,Integration,Config,Unexpected billing
T000517,C0142,2023-09-01,2023-09-02,Email,P2,Closed,Onboarding,Capacity,Unexpected billing
T000518,C0143,2022-08-20,2022-08-26,Chat,P4,Closed,Onboarding,Config,Usage spike
T000519,C0143,2023-10-06,2023-10-15,Chat,P1,Closed,Reliability,Unknown,Usage spike
T000520,C0144,2023-09-27,2023-10-02,Email,P3,Closed,Reliability,Config,Integration error
T000521,C0144,2023-10-29,2023-11-06,Chat,P1,Closed,Reliability,Config,Auth failure
T000522,C0144,2023-10-11,2023-10-15,Portal,P1,Closed,Billing,Capacity,Integration error
