Deal_ID,Customer_ID,Month,SKU_ID,Sales_Rep_ID,Sales_Rep_Name,Sales_Team,Sales_Motion,Lead_Source,Deal_Type,Booking_Amount_USD,ARR_Booked_USD,Discount_Pct,List_Price_ARR_USD,Plan_Type,Commit_Type,Usage_Commit_Units
D_C0159,C0159,2021-07-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Inbound,New,139754.53,139754.53,14.78,163988.71,Enterprise,Hybrid,13046
D_C0160,C0160,2022-02-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Inbound,New,111726.59,111726.59,14.17,130164.81,Enterprise,Hybrid,10415
D_C0161,C0161,2021-10-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Inbound,New,244798.98,244798.98,14.46,286187.62,Pro,Usage commit,14297
D_C0162,C0162,2021-02-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Outbound,New,263736.81,263736.81,16.17,314627.69,Pro,Subscription,2419
D_C0163,C0163,2021-01-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Outbound,New,213055.52,213055.52,14.2,248303.66,Enterprise,Hybrid,14734
D_C0164,C0164,2022-02-01,SKU1,ER08,Rep_ER08,Enterprise,High-touch AE,Inbound,New,149896.51,149896.51,7.53,162105.18,Enterprise,Hybrid,5506
D_C0165,C0165,2023-01-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Partner,New,135071.36,135071.36,17.7,164115.77,Enterprise,Hybrid,10322
D_C0166,C0166,2022-06-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Partner,New,285676.24,285676.24,13.6,330661.41,Pro,Subscription,3143
D_C0167,C0167,2021-12-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Outbound,New,160889.02,160889.02,12.61,184102.0,Pro,Hybrid,4700
D_C0168,C0168,2021-06-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Outbound,New,132134.86,132134.86,8.76,144819.41,Enterprise,Usage commit,3592
D_C0169,C0169,2023-06-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,211272.77,211272.77,9.41,233212.21,Enterprise,Subscription,11725
D_C0170,C0170,2022-07-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,312080.32,312080.32,16.22,372506.7,Enterprise,Usage commit,4769
D_C0171,C0171,2023-03-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Inbound,New,143100.17,143100.17,16.0,170348.32,Pro,Subscription,7454
D_C0172,C0172,2023-06-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Partner,New,309698.39,309698.39,10.4,345626.95,Enterprise,Subscription,4635
D_C0173,C0173,2022-07-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Inbound,New,258956.7,258956.7,16.36,309597.02,Enterprise,Subscription,4042
D_C0174,C0174,2023-03-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Outbound,New,221616.2,221616.2,11.11,249301.72,Enterprise,Subscription,11341
D_C0175,C0175,2022-08-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Outbound,New,192617.44,192617.44,10.38,214931.67,Pro,Hybrid,11485
D_C0176,C0176,2021-01-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Inbound,New,162011.15,162011.15,15.23,191125.07,Enterprise,Subscription,3339
D_C0177,C0177,2023-02-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Outbound,New,256477.64,256477.64,7.63,277677.3,Enterprise,Hybrid,7595
D_C0178,C0178,2021-06-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Partner,New,196346.83,196346.83,10.21,218671.15,Enterprise,Hybrid,7628
D_C0179,C0179,2022-03-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Outbound,New,307491.03,307491.03,11.68,348173.47,Pro,Subscription,5877
D_C0180,C0180,2022-04-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Partner,New,246330.78,246330.78,17.01,296812.13,Enterprise,Subscription,2395
D_C0181,C0181,2022-03-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Outbound,New,267440.02,267440.02,8.57,292505.15,Enterprise,Hybrid,11710
D_C0182,C0182,2023-06-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Outbound,New,156174.57,156174.57,14.88,183475.9,Pro,Usage commit,8568
D_C0183,C0183,2021-06-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Outbound,New,148498.19,148498.19,16.31,177441.04,Enterprise,Hybrid,9431
D_C0184,C0184,2021-01-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Partner,New,207178.77,207178.77,8.09,225418.67,Pro,Usage commit,8349
D_C0185,C0185,2023-06-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Outbound,New,156917.67,156917.67,16.99,189031.12,Enterprise,Hybrid,4629
D_C0186,C0186,2023-01-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Partner,New,286316.27,286316.27,7.39,309162.31,Pro,Subscription,9438
D_C0187,C0187,2022-03-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Outbound,New,214542.58,214542.58,6.18,228678.44,Enterprise,Subscription,5800
D_C0188,C0188,2022-01-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Partner,New,122717.74,122717.74,15.82,145773.83,Enterprise,Hybrid,11043
D_C0189,C0189,2021-04-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Inbound,New,184884.69,184884.69,8.37,201778.34,Enterprise,Subscription,11177
D_C0190,C0190,2021-11-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Inbound,New,286075.39,286075.39,5.86,303896.8,Enterprise,Hybrid,6878
D_C0191,C0191,2021-03-01,SKU1,ER08,Rep_ER08,Enterprise,High-touch AE,Inbound,New,143403.44,143403.44,6.51,153388.47,Enterprise,Usage commit,10026
D_C0192,C0192,2022-12-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Inbound,New,203379.37,203379.37,10.86,228165.67,Enterprise,Usage commit,7497
D_C0193,C0193,2021-03-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Partner,New,319358.16,319358.16,13.52,369285.95,Enterprise,Usage commit,8419
D_C0194,C0194,2021-07-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Partner,New,305427.16,305427.16,14.26,356242.95,Enterprise,Subscription,10756
D_C0195,C0195,2022-06-01,SKU1,ER08,Rep_ER08,Enterprise,High-touch AE,Inbound,New,245163.95,245163.95,10.86,275036.41,Enterprise,Subscription,9348
D_C0196,C0196,2021-10-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Partner,New,156003.41,156003.41,12.01,177292.73,Enterprise,Usage commit,7952
D_C0197,C0197,2022-10-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Partner,New,208854.83,208854.83,16.72,250797.64,Enterprise,Subscription,9870
D_C0198,C0198,2023-04-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Inbound,New,239885.01,239885.01,12.57,274379.01,Enterprise,Usage commit,6829
D_C0199,C0199,2021-11-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Partner,New,123153.5,123153.5,11.41,139022.81,Enterprise,Subscription,11819
D_C0200,C0200,2021-03-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Partner,New,227146.45,227146.45,16.57,272253.59,Enterprise,Usage commit,11920
D_C0201,C0201,2023-04-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Partner,New,124135.95,124135.95,12.69,142172.09,Enterprise,Usage commit,2012
D_C0202,C0202,2023-03-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Partner,New,167635.93,167635.93,9.8,185840.73,Pro,Hybrid,7533
D_C0203,C0203,2022-01-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,209467.9,209467.9,15.81,248804.48,Pro,Subscription,7563
D_C0204,C0204,2023-07-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Outbound,New,316151.55,316151.55,17.65,383916.41,Enterprise,Hybrid,14007
D_C0205,C0205,2021-12-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Partner,New,162989.91,162989.91,5.24,172011.72,Enterprise,Usage commit,8538
D_C0206,C0206,2021-08-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Outbound,New,150800.27,150800.27,6.53,161338.13,Enterprise,Subscription,11220
D_C0207,C0207,2023-05-01,SKU1,ER13,Rep_ER13,Enterprise,High-touch AE,Partner,New,227961.84,227961.84,16.9,274317.99,Enterprise,Subscription,13194
D_C0208,C0208,2023-01-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Partner,New,302343.95,302343.95,14.11,352001.6,Enterprise,Subscription,9183
D_C0209,C0209,2022-04-01,SKU1,ER08,Rep_ER08,Enterprise,High-touch AE,Partner,New,253339.59,253339.59,5.81,268967.95,Pro,Subscription,9598
D_C0210,C0210,2022-09-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Partner,New,150788.12,150788.12,6.86,161891.0,Pro,Usage commit,13248
D_C0211,C0211,2021-07-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Partner,New,152121.23,152121.23,16.04,181189.64,Enterprise,Hybrid,5207
D_C0212,C0212,2023-08-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Partner,New,112991.36,112991.36,6.78,121213.72,Enterprise,Usage commit,6565
D_C0213,C0213,2023-11-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Inbound,New,284484.75,284484.75,13.91,330440.62,Enterprise,Hybrid,8719
D_C0214,C0214,2021-10-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Partner,New,149255.58,149255.58,13.43,172410.46,Enterprise,Usage commit,9790
D_C0215,C0215,2023-07-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Inbound,New,125181.07,125181.07,8.02,136101.72,Pro,Hybrid,5629
D_C0216,C0216,2021-10-01,SKU1,ER08,Rep_ER08,Enterprise,High-touch AE,Inbound,New,214069.98,214069.98,11.91,243018.03,Enterprise,Subscription,4907
D_C0217,C0217,2021-01-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Partner,New,298477.42,298477.42,10.51,333540.32,Pro,Hybrid,6144
D_C0218,C0218,2021-02-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Inbound,New,187350.37,187350.37,8.17,204024.35,Enterprise,Hybrid,4155
D_C0219,C0219,2021-06-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,264676.16,264676.16,10.89,297027.19,Enterprise,Subscription,5254
D_C0220,C0220,2021-03-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Partner,New,286681.54,286681.54,5.83,304433.9,Enterprise,Hybrid,13883
D_C0221,C0221,2021-08-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,211246.36,211246.36,7.84,229221.35,Enterprise,Usage commit,14772
D_C0222,C0222,2023-09-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Outbound,New,255591.6,255591.6,10.93,286944.16,Enterprise,Usage commit,3050
D_C0223,C0223,2022-03-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Outbound,New,310832.94,310832.94,6.45,332248.88,Enterprise,Hybrid,12168
D_C0224,C0224,2021-05-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Partner,New,219527.77,219527.77,7.01,236076.21,Enterprise,Hybrid,2761
D_C0225,C0225,2023-04-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Partner,New,208078.2,208078.2,5.38,219916.88,Enterprise,Subscription,5254
D_C0226,C0226,2022-01-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Outbound,New,128099.98,128099.98,6.44,136915.18,Enterprise,Hybrid,7203
D_C0227,C0227,2021-01-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Outbound,New,245886.67,245886.67,16.88,295831.73,Enterprise,Subscription,14088
D_C0228,C0228,2023-06-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Partner,New,315290.92,315290.92,15.6,373569.28,Enterprise,Subscription,14913
D_C0229,C0229,2021-09-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Outbound,New,145702.52,145702.52,9.33,160689.03,Enterprise,Hybrid,4000
D_C0230,C0230,2022-12-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Inbound,New,110023.16,110023.16,7.88,119439.78,Pro,Usage commit,10447
D_C0231,C0231,2021-11-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Partner,New,144718.12,144718.12,10.22,161182.99,Pro,Subscription,6196
D_C0232,C0232,2023-04-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Partner,New,126591.93,126591.93,17.33,153125.01,Enterprise,Subscription,7561
D_C0233,C0233,2023-06-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Outbound,New,214294.72,214294.72,6.09,228184.7,Enterprise,Hybrid,6279
D_C0234,C0234,2022-05-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Outbound,New,213079.09,213079.09,17.74,259035.61,Pro,Subscription,10511
D_C0235,C0235,2022-06-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Outbound,New,287852.94,287852.94,7.81,312224.65,Enterprise,Subscription,2517
D_C0236,C0236,2021-04-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Inbound,New,294795.35,294795.35,17.34,356625.6,Enterprise,Hybrid,12250
D_C0237,C0237,2021-12-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,163050.06,163050.06,17.09,196660.28,Enterprise,Usage commit,7719
D_C0238,C0238,2022-02-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Outbound,New,214536.37,214536.37,15.63,254295.03,Enterprise,Subscription,3686
D_C0239,C0239,2022-04-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,210130.93,210130.93,7.72,227703.57,Enterprise,Hybrid,6905
D_C0240,C0240,2023-08-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Inbound,New,260000.81,260000.81,10.31,289888.73,Enterprise,Hybrid,7987
D_C0241,C0241,2021-10-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Outbound,New,153290.71,153290.71,11.18,172585.2,Enterprise,Usage commit,10306
D_C0242,C0242,2022-01-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Outbound,New,248677.45,248677.45,7.79,269672.62,Enterprise,Hybrid,11971
D_C0243,C0243,2023-04-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Outbound,New,152847.57,152847.57,6.18,162918.01,Enterprise,Subscription,5533
D_C0244,C0244,2022-01-01,SKU1,ER08,Rep_ER08,Enterprise,High-touch AE,Outbound,New,147629.74,147629.74,9.43,162995.76,Enterprise,Usage commit,14686
D_C0245,C0245,2021-06-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Inbound,New,282700.8,282700.8,6.27,301621.34,Pro,Subscription,6515
D_C0246,C0246,2023-06-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Outbound,New,226936.72,226936.72,5.54,240239.04,Enterprise,Subscription,2266
D_C0247,C0247,2022-06-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Inbound,New,233871.27,233871.27,15.66,277291.85,Enterprise,Subscription,5534
D_C0248,C0248,2021-02-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,285434.59,285434.59,9.75,316269.66,Enterprise,Subscription,14270
D_C0249,C0249,2023-12-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Partner,New,267271.82,267271.82,16.78,321170.11,Enterprise,Usage commit,3378
D_C0250,C0250,2021-08-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Inbound,New,266521.35,266521.35,6.1,283825.1,Pro,Hybrid,8530
D_C0251,C0251,2022-08-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Inbound,New,287397.79,287397.79,13.4,331880.21,Pro,Usage commit,7038
D_C0252,C0252,2021-12-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Inbound,New,275131.57,275131.57,15.85,326939.78,Enterprise,Usage commit,8924
D_C0253,C0253,2023-04-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Partner,New,146927.21,146927.21,6.84,157711.74,Enterprise,Usage commit,3829
D_C0254,C0254,2022-08-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Partner,New,187473.4,187473.4,6.07,199579.75,Pro,Usage commit,7998
D_C0255,C0255,2023-05-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Outbound,New,281780.57,281780.57,13.05,324079.49,Enterprise,Subscription,5519
D_C0256,C0256,2021-09-01,SKU1,ER13,Rep_ER13,Enterprise,High-touch AE,Inbound,New,302893.24,302893.24,13.49,350121.23,Enterprise,Hybrid,2353
D_C0257,C0257,2021-09-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Outbound,New,193656.43,193656.43,7.01,208245.52,Enterprise,Usage commit,9243
D_C0258,C0258,2022-07-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Partner,New,254658.07,254658.07,13.62,294814.01,Enterprise,Subscription,4401
D_C0259,C0259,2023-10-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Partner,New,205640.13,205640.13,11.24,231689.33,Enterprise,Subscription,6121
D_C0260,C0260,2022-12-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Partner,New,143439.43,143439.43,6.43,153299.24,Enterprise,Usage commit,6921
D_C0261,C0261,2021-09-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Outbound,New,110403.89,110403.89,17.18,133299.54,Enterprise,Subscription,3314
D_C0262,C0262,2021-04-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Outbound,New,204947.65,204947.65,14.37,239349.32,Enterprise,Usage commit,9983
D_C0263,C0263,2022-03-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Partner,New,115794.84,115794.84,14.22,134990.07,Pro,Subscription,13919
D_C0264,C0264,2023-11-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Inbound,New,129613.9,129613.9,6.59,138754.07,Pro,Hybrid,13911
D_C0265,C0265,2022-11-01,SKU1,ER08,Rep_ER08,Enterprise,High-touch AE,Outbound,New,111705.7,111705.7,5.8,118587.51,Enterprise,Hybrid,8350
D_C0266,C0266,2021-06-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Outbound,New,199185.4,199185.4,6.23,212427.28,Enterprise,Usage commit,6240
D_C0267,C0267,2021-02-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Inbound,New,110776.59,110776.59,14.84,130086.16,Enterprise,Usage commit,8290
D_C0268,C0268,2023-10-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Partner,New,221097.45,221097.45,12.41,252433.59,Enterprise,Hybrid,11863
D_C0269,C0269,2023-06-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Partner,New,276322.45,276322.45,13.53,319544.66,Pro,Usage commit,8230
D_C0270,C0270,2023-05-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Inbound,New,272519.47,272519.47,12.8,312512.19,Enterprise,Hybrid,10961
D_C0271,C0271,2023-11-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Inbound,New,177893.99,177893.99,16.11,212054.73,Pro,Hybrid,12944
D_C0272,C0272,2022-07-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Inbound,New,298564.9,298564.9,8.9,327716.18,Pro,Hybrid,13433
D_C0273,C0273,2023-10-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Inbound,New,142561.81,142561.81,15.87,169458.43,Pro,Subscription,7239
D_C0274,C0274,2021-05-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Inbound,New,290485.84,290485.84,7.28,313288.62,Enterprise,Subscription,11364
D_C0275,C0275,2021-04-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,236447.08,236447.08,9.27,260593.14,Enterprise,Subscription,3071
D_C0276,C0276,2021-12-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Inbound,New,206499.53,206499.53,15.54,244496.22,Pro,Usage commit,6457
D_C0277,C0277,2023-02-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Inbound,New,302013.72,302013.72,10.72,338273.5,Enterprise,Hybrid,9175
D_C0278,C0278,2021-10-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Outbound,New,130014.14,130014.14,11.19,146402.01,Enterprise,Hybrid,12355
D_C0279,C0279,2022-09-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,196727.65,196727.65,10.15,218961.59,Enterprise,Hybrid,4630
D_C0280,C0280,2021-01-01,SKU1,ER13,Rep_ER13,Enterprise,High-touch AE,Outbound,New,226424.65,226424.65,11.46,255737.49,Pro,Subscription,5137
D_C0281,C0281,2022-05-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Outbound,New,167467.43,167467.43,10.71,187559.11,Enterprise,Subscription,10753
D_C0282,C0282,2021-11-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,237519.51,237519.51,8.98,260942.82,Pro,Usage commit,8932
D_C0283,C0283,2023-08-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Partner,New,162151.87,162151.87,15.24,191316.79,Enterprise,Usage commit,5185
D_C0284,C0284,2023-10-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Partner,New,133238.21,133238.21,7.18,143552.22,Pro,Usage commit,3403
D_C0285,C0285,2021-12-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Inbound,New,159273.1,159273.1,14.27,185776.79,Pro,Subscription,3494
D_C0286,C0286,2022-01-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Inbound,New,132205.47,132205.47,10.29,147364.97,Enterprise,Usage commit,8421
D_C0287,C0287,2023-08-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Inbound,New,204850.08,204850.08,15.6,242709.5,Pro,Usage commit,6431
D_C0288,C0288,2021-02-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Partner,New,308679.58,308679.58,10.93,346567.65,Enterprise,Subscription,14658
D_C0289,C0289,2022-01-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,312761.84,312761.84,6.54,334665.64,Pro,Usage commit,13963
D_C0290,C0290,2021-05-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Partner,New,140762.1,140762.1,7.85,152754.14,Pro,Subscription,6109
D_C0291,C0291,2021-03-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Partner,New,316832.86,316832.86,15.25,373863.83,Pro,Subscription,14383
D_C0292,C0292,2023-03-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Partner,New,116138.39,116138.39,15.76,137865.92,Pro,Hybrid,12136
D_C0293,C0293,2021-10-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Outbound,New,197118.51,197118.51,13.57,228054.71,Enterprise,Usage commit,13295
D_C0294,C0294,2022-07-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Partner,New,258982.56,258982.56,5.15,273049.69,Enterprise,Subscription,7121
D_C0295,C0295,2023-07-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Inbound,New,138448.42,138448.42,9.33,152689.11,Pro,Hybrid,9782
D_C0296,C0296,2023-07-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Partner,New,245623.55,245623.55,5.15,258960.16,Enterprise,Hybrid,12372
D_C0297,C0297,2022-07-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Inbound,New,162669.62,162669.62,5.69,172487.6,Enterprise,Hybrid,13247
D_C0298,C0298,2022-09-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Partner,New,229535.85,229535.85,17.95,279745.08,Pro,Hybrid,14857
D_C0299,C0299,2021-02-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Partner,New,236219.81,236219.81,8.94,259416.03,Pro,Hybrid,7086
D_C0300,C0300,2021-10-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Inbound,New,263040.12,263040.12,10.71,294594.08,Enterprise,Hybrid,3709
D_C0301,C0301,2022-11-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Inbound,New,289293.38,289293.38,7.08,311319.22,Pro,Hybrid,9997
D_C0302,C0302,2021-06-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Inbound,New,254547.66,254547.66,13.22,293327.43,Pro,Usage commit,4636
D_C0303,C0303,2023-04-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Inbound,New,208119.99,208119.99,6.34,222201.75,Enterprise,Usage commit,12144
D_C0304,C0304,2022-04-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Inbound,New,128458.17,128458.17,15.81,152577.37,Pro,Usage commit,10239
D_C0305,C0305,2023-02-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Outbound,New,172608.18,172608.18,17.2,208461.12,Enterprise,Hybrid,10007
D_C0306,C0306,2021-06-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Inbound,New,209028.93,209028.93,11.82,237046.88,Pro,Usage commit,7359
D_C0307,C0307,2021-03-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Inbound,New,310509.97,310509.97,12.13,353358.38,Enterprise,Usage commit,3536
D_C0308,C0308,2022-03-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Inbound,New,209885.63,209885.63,16.94,252696.08,Enterprise,Hybrid,10664
D_C0309,C0309,2022-05-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Outbound,New,116257.99,116257.99,9.65,128669.27,Enterprise,Usage commit,13230
D_C0310,C0310,2022-11-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Inbound,New,215146.45,215146.45,17.84,261865.31,Pro,Subscription,2044
D_C0311,C0311,2021-07-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Outbound,New,114697.17,114697.17,9.92,127322.01,Enterprise,Usage commit,10852
D_C0312,C0312,2022-10-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Inbound,New,157469.94,157469.94,8.0,171154.01,Enterprise,Hybrid,7220
D_C0313,C0313,2023-04-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Outbound,New,225943.55,225943.55,17.74,274661.43,Enterprise,Hybrid,4850
D_C0314,C0314,2021-02-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Inbound,New,157112.17,157112.17,14.38,183505.35,Enterprise,Usage commit,14339
D_C0315,C0315,2023-11-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Partner,New,112118.16,112118.16,14.54,131189.43,Enterprise,Usage commit,14541
D_C0316,C0316,2023-11-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Inbound,New,194604.08,194604.08,6.38,207870.8,Enterprise,Hybrid,2809
D_C0317,C0317,2022-05-01,SKU1,ER13,Rep_ER13,Enterprise,High-touch AE,Outbound,New,313314.45,313314.45,7.31,338021.71,Enterprise,Subscription,9965
